"Npop2","Npop3","Npop4","Npop6","Npop7","Npop8","Npop9","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25"
0.635302698760029,0.654996353026988,0.662290299051787,0.683442742523705,0.709700948212983,0.727935813274982,0.740335521517141,0.760758570386579,0.75565280816922,0.770970094821298,0.779722830051058,0.795769511305616,0.783369803063457,0.797228300510576,0.813274981765135,0.819839533187454,0.832239241429613,0.830051057622174,0.821298322392414,0.845368344274252,0.827133479212254,0.854121079504012
0.633843909555069,0.651349380014588,0.671043034281546,0.695113056163384,0.709700948212983,0.734500364697301,0.735229759299781,0.75492341356674,0.759299781181619,0.770240700218818,0.777534646243618,0.788475565280817,0.813274981765135,0.814004376367615,0.810357403355215,0.821298322392414,0.827862873814734,0.839533187454413,0.847556528081692,0.838803792851933,0.836615609044493,0.843909555069292
0.633114514952589,0.653537563822028,0.672501823486506,0.702407002188184,0.721371261852662,0.730123997082422,0.741064916119621,0.760029175784099,0.771699489423778,0.762217359591539,0.773887673231218,0.779722830051058,0.800875273522976,0.800875273522976,0.803792851932896,0.820568927789934,0.840991976659373,0.838803792851933,0.842450765864333,0.853391684901532,0.843909555069292,0.848285922684172
0.633843909555069,0.651349380014588,0.669584245076586,0.695113056163384,0.701677607585704,0.734500364697301,0.730853391684901,0.741794310722101,0.766593727206419,0.776805251641138,0.781181619256017,0.784828592268417,0.794310722100656,0.818380743982494,0.808898614150255,0.829321663019694,0.824215900802334,0.831509846827133,0.822757111597374,0.840262582056893,0.849015317286652,0.859226841721371
0.635302698760029,0.653537563822028,0.655725747629468,0.706783369803063,0.703865791393144,0.725747629467542,0.730123997082422,0.761487964989059,0.75346462436178,0.765134938001459,0.776805251641138,0.799416484318016,0.800145878920496,0.814733770970095,0.819839533187454,0.824215900802334,0.830051057622174,0.833698030634573,0.843180160466813,0.857038657913931,0.846827133479212,0.857768052516411
0.633843909555069,0.651349380014588,0.668854850474107,0.703136396790664,0.705324580598104,0.719183078045222,0.726477024070022,0.759299781181619,0.773158278628738,0.765864332603939,0.773887673231218,0.783369803063457,0.780452224653538,0.811816192560175,0.816921954777535,0.830051057622174,0.831509846827133,0.834427425237053,0.851203501094092,0.854121079504012,0.845368344274252,0.833698030634573
0.633843909555069,0.653537563822028,0.668854850474107,0.693654266958424,0.711889132020423,0.729394602479942,0.742523705324581,0.757840991976659,0.760758570386579,0.760029175784099,0.773158278628738,0.770970094821298,0.795769511305616,0.806710430342815,0.823486506199854,0.822757111597374,0.824945295404814,0.827862873814734,0.836615609044493,0.845368344274252,0.848285922684172,0.847556528081692
0.633114514952589,0.651349380014588,0.665937272064187,0.684901531728665,0.714077315827863,0.727935813274982,0.724288840262582,0.75492341356674,0.765864332603939,0.774617067833698,0.781911013858497,0.778264040846098,0.803063457330416,0.817651349380015,0.827862873814734,0.819839533187454,0.828592268417214,0.824215900802334,0.832968636032093,0.837345003646973,0.848285922684172,0.845368344274252
0.633114514952589,0.651349380014588,0.671772428884026,0.696571845368344,0.705324580598104,0.727935813274982,0.735229759299781,0.7527352297593,0.778264040846098,0.769511305616338,0.778264040846098,0.788475565280817,0.800145878920496,0.815463165572575,0.813274981765135,0.831509846827133,0.816921954777535,0.824215900802334,0.837345003646973,0.851203501094092,0.838074398249453,0.867979576951131
0.633114514952589,0.654996353026988,0.665937272064187,0.694383661560904,0.722100656455142,0.708971553610503,0.730123997082422,0.7490882567469,0.75346462436178,0.75200583515682,0.782640408460977,0.787746170678337,0.801604668125456,0.822027716994894,0.819110138584975,0.810357403355215,0.826404084609774,0.843180160466813,0.823486506199854,0.832968636032093,0.835156819839533,0.865791393143691
0.635302698760029,0.651349380014588,0.668125455871627,0.699489423778264,0.714077315827863,0.724288840262582,0.739606126914661,0.740335521517141,0.767323121808899,0.772428884026258,0.775346462436178,0.787016776075857,0.805251641137856,0.811816192560175,0.818380743982494,0.819110138584975,0.816192560175055,0.832968636032093,0.827862873814734,0.838803792851933,0.849744711889132,0.851932895696572
0.633843909555069,0.653537563822028,0.666666666666667,0.698030634573304,0.709700948212983,0.725018234865062,0.732312180889861,0.741794310722101,0.760029175784099,0.767323121808899,0.785557986870897,0.777534646243618,0.796498905908096,0.800145878920496,0.817651349380015,0.822027716994894,0.826404084609774,0.832968636032093,0.843180160466813,0.834427425237053,0.845368344274252,0.850474106491612
0.633843909555069,0.650619985412108,0.668854850474107,0.692924872355945,0.717724288840263,0.733041575492341,0.722100656455142,0.75419401896426,0.75054704595186,0.768052516411379,0.787746170678337,0.784828592268417,0.793581327498177,0.811086797957695,0.811816192560175,0.817651349380015,0.828592268417214,0.824215900802334,0.852662290299052,0.843180160466813,0.840991976659373,0.847556528081692
0.633843909555069,0.650619985412108,0.668125455871627,0.692195477753465,0.721371261852662,0.723559445660102,0.735229759299781,0.75565280816922,0.768052516411379,0.770240700218818,0.770970094821298,0.792122538293217,0.807439824945295,0.811086797957695,0.816921954777535,0.824215900802334,0.822027716994894,0.849015317286652,0.840991976659373,0.836615609044493,0.848285922684172,0.837345003646973
0.635302698760029,0.651349380014588,0.669584245076586,0.688548504741065,0.706783369803063,0.738147337709701,0.728665207877462,0.74398249452954,0.762946754194019,0.762217359591539,0.770970094821298,0.777534646243618,0.803063457330416,0.818380743982494,0.826404084609774,0.832968636032093,0.833698030634573,0.833698030634573,0.837345003646973,0.848285922684172,0.840262582056893,0.848285922684172
0.633843909555069,0.653537563822028,0.663749088256747,0.703136396790664,0.708242159008023,0.723559445660102,0.741064916119621,0.7527352297593,0.758570386579139,0.762217359591539,0.773887673231218,0.779722830051058,0.811816192560175,0.808169219547775,0.809628008752735,0.814004376367615,0.831509846827133,0.833698030634573,0.841721371261853,0.832239241429613,0.844638949671772,0.854121079504012
0.633114514952589,0.653537563822028,0.666666666666667,0.692924872355945,0.706783369803063,0.717724288840263,0.728665207877462,0.7527352297593,0.74981765134938,0.768781911013859,0.797957695113056,0.775346462436178,0.795769511305616,0.812545587162655,0.808169219547775,0.822027716994894,0.817651349380015,0.832239241429613,0.832968636032093,0.845368344274252,0.860685630926331,0.840991976659373
0.635302698760029,0.650619985412108,0.673960612691466,0.696571845368344,0.711889132020423,0.719183078045222,0.729394602479942,0.74981765134938,0.760758570386579,0.764405543398979,0.788475565280817,0.779722830051058,0.807439824945295,0.808898614150255,0.822027716994894,0.835886214442013,0.830780452224654,0.838074398249453,0.828592268417214,0.837345003646973,0.837345003646973,0.843909555069292
0.633114514952589,0.654996353026988,0.671043034281546,0.699489423778264,0.719912472647702,0.725018234865062,0.733770970094821,0.75054704595186,0.761487964989059,0.763676148796499,0.781911013858497,0.779722830051058,0.802334062727936,0.817651349380015,0.814733770970095,0.822757111597374,0.819839533187454,0.828592268417214,0.847556528081692,0.838803792851933,0.840991976659373,0.857768052516411
0.633843909555069,0.650619985412108,0.664478482859227,0.692195477753465,0.706783369803063,0.716265499635303,0.75419401896426,0.760029175784099,0.75565280816922,0.763676148796499,0.781911013858497,0.783369803063457,0.808169219547775,0.812545587162655,0.815463165572575,0.827133479212254,0.830780452224654,0.840262582056893,0.840991976659373,0.834427425237053,0.851203501094092,0.851203501094092
0.635302698760029,0.653537563822028,0.670313639679066,0.682713347921225,0.711159737417943,0.733770970094821,0.725018234865062,0.74981765134938,0.75565280816922,0.778993435448578,0.774617067833698,0.784099197665937,0.783369803063457,0.816921954777535,0.809628008752735,0.814004376367615,0.819839533187454,0.817651349380015,0.837345003646973,0.838803792851933,0.842450765864333,0.847556528081692
0.635302698760029,0.654996353026988,0.667396061269147,0.691466083150985,0.715536105032823,0.727935813274982,0.734500364697301,0.7527352297593,0.760758570386579,0.775346462436178,0.784828592268417,0.789934354485777,0.785557986870897,0.822027716994894,0.811816192560175,0.826404084609774,0.822027716994894,0.834427425237053,0.846827133479212,0.845368344274252,0.851203501094092,0.854121079504012
0.635302698760029,0.653537563822028,0.664478482859227,0.702407002188184,0.722100656455142,0.733770970094821,0.7527352297593,0.7563822027717,0.761487964989059,0.764405543398979,0.768781911013859,0.781181619256017,0.795769511305616,0.815463165572575,0.804522246535376,0.840991976659373,0.811086797957695,0.817651349380015,0.848285922684172,0.847556528081692,0.849015317286652,0.843909555069292
0.633843909555069,0.654996353026988,0.671043034281546,0.690736688548505,0.712618526622903,0.719183078045222,0.723559445660102,0.75054704595186,0.761487964989059,0.758570386579139,0.786287381473377,0.779722830051058,0.786287381473377,0.807439824945295,0.824945295404814,0.812545587162655,0.832968636032093,0.835156819839533,0.834427425237053,0.852662290299052,0.840262582056893,0.851203501094092
0.635302698760029,0.650619985412108,0.672501823486506,0.693654266958424,0.703136396790664,0.732312180889861,0.732312180889861,0.74762946754194,0.7563822027717,0.766593727206419,0.778264040846098,0.768052516411379,0.800875273522976,0.807439824945295,0.827862873814734,0.811086797957695,0.835156819839533,0.821298322392414,0.838803792851933,0.852662290299052,0.847556528081692,0.832968636032093
0.635302698760029,0.653537563822028,0.670313639679066,0.700948212983224,0.710430342815463,0.734500364697301,0.738876732312181,0.75200583515682,0.760758570386579,0.771699489423778,0.766593727206419,0.805251641137856,0.794310722100656,0.803792851932896,0.815463165572575,0.816192560175055,0.840991976659373,0.834427425237053,0.830780452224654,0.840262582056893,0.846827133479212,0.840262582056893
0.633843909555069,0.651349380014588,0.663749088256747,0.695842450765864,0.717724288840263,0.714806710430343,0.728665207877462,0.757111597374179,0.772428884026258,0.771699489423778,0.762217359591539,0.784828592268417,0.793581327498177,0.806710430342815,0.810357403355215,0.823486506199854,0.832968636032093,0.833698030634573,0.825674690007294,0.844638949671772,0.855579868708972,0.851932895696572
0.635302698760029,0.651349380014588,0.662290299051787,0.700218818380744,0.714806710430343,0.729394602479942,0.7490882567469,0.7490882567469,0.774617067833698,0.768052516411379,0.778264040846098,0.789934354485777,0.801604668125456,0.808169219547775,0.811816192560175,0.810357403355215,0.824215900802334,0.840262582056893,0.847556528081692,0.840262582056893,0.857768052516411,0.845368344274252
0.633843909555069,0.651349380014588,0.658643326039387,0.681983953318745,0.711889132020423,0.733770970094821,0.738147337709701,0.75127644055434,0.74690007293946,0.763676148796499,0.778264040846098,0.784099197665937,0.794310722100656,0.801604668125456,0.835156819839533,0.808169219547775,0.838803792851933,0.835156819839533,0.839533187454413,0.830051057622174,0.831509846827133,0.854121079504012
0.633114514952589,0.651349380014588,0.665207877461707,0.688548504741065,0.720641867250182,0.711889132020423,0.74471188913202,0.7563822027717,0.75565280816922,0.765134938001459,0.780452224653538,0.777534646243618,0.799416484318016,0.813274981765135,0.822027716994894,0.822757111597374,0.826404084609774,0.832968636032093,0.827862873814734,0.847556528081692,0.850474106491612,0.852662290299052
0.633843909555069,0.650619985412108,0.670313639679066,0.697301239970824,0.711889132020423,0.730123997082422,0.724288840262582,0.75127644055434,0.768781911013859,0.777534646243618,0.779722830051058,0.787016776075857,0.797957695113056,0.811086797957695,0.823486506199854,0.808169219547775,0.819110138584975,0.827133479212254,0.840991976659373,0.856309263311452,0.840991976659373,0.849015317286652
0.633843909555069,0.651349380014588,0.665207877461707,0.696571845368344,0.720641867250182,0.712618526622903,0.731582786287381,0.760758570386579,0.763676148796499,0.7563822027717,0.780452224653538,0.784099197665937,0.804522246535376,0.808169219547775,0.819839533187454,0.808898614150255,0.827133479212254,0.833698030634573,0.837345003646973,0.840262582056893,0.849015317286652,0.854121079504012
0.635302698760029,0.654996353026988,0.665207877461707,0.694383661560904,0.716994894237783,0.729394602479942,0.723559445660102,0.7527352297593,0.771699489423778,0.771699489423778,0.775346462436178,0.783369803063457,0.786287381473377,0.809628008752735,0.814733770970095,0.821298322392414,0.832968636032093,0.828592268417214,0.846827133479212,0.837345003646973,0.823486506199854,0.843909555069292
0.633114514952589,0.651349380014588,0.665937272064187,0.695113056163384,0.725018234865062,0.711159737417943,0.730853391684901,0.75200583515682,0.766593727206419,0.762946754194019,0.770970094821298,0.782640408460977,0.808169219547775,0.800875273522976,0.810357403355215,0.823486506199854,0.814733770970095,0.839533187454413,0.849015317286652,0.840262582056893,0.847556528081692,0.858497447118891
0.635302698760029,0.650619985412108,0.665207877461707,0.708971553610503,0.721371261852662,0.729394602479942,0.727935813274982,0.74981765134938,0.765134938001459,0.777534646243618,0.776075857038658,0.787746170678337,0.811816192560175,0.819839533187454,0.816192560175055,0.830780452224654,0.829321663019694,0.838074398249453,0.833698030634573,0.836615609044493,0.852662290299052,0.840991976659373
0.635302698760029,0.650619985412108,0.662290299051787,0.701677607585704,0.714077315827863,0.740335521517141,0.743253099927061,0.74690007293946,0.764405543398979,0.773887673231218,0.776805251641138,0.784828592268417,0.796498905908096,0.823486506199854,0.827862873814734,0.819110138584975,0.819110138584975,0.838803792851933,0.830780452224654,0.851932895696572,0.844638949671772,0.843909555069292
